instance_name,num_jobs,num_machines,makespan,optimality_gap,optimum,upper_bound,lower_bound
abz5,10,10,1466,1.1880064829821717,1234.0,1234,1234
abz6,10,10,1003,1.063626723223754,943.0,943,943
abz7,20,15,783,1.1935975609756098,656.0,656,656
abz8,20,15,794,1.2122137404580153,,665,645
abz9,20,15,832,1.2271386430678466,678.0,678,678
ft06,6,6,60,1.0909090909090908,55.0,55,55
ft10,10,10,1086,1.167741935483871,930.0,930,930
ft20,20,5,1549,1.3296137339055794,1165.0,1165,1165
la01,10,5,752,1.1291291291291292,666.0,666,666
la02,10,5,817,1.2473282442748093,655.0,655,655
la03,10,5,696,1.1658291457286432,597.0,597,597
la04,10,5,707,1.1983050847457628,590.0,590,590
la05,10,5,593,1.0,593.0,593,593
la06,15,5,926,1.0,926.0,926,926
la07,15,5,961,1.0797752808988763,890.0,890,890
la08,15,5,863,1.0,863.0,863,863
la09,15,5,974,1.0241850683491063,951.0,951,951
la10,15,5,958,1.0,958.0,958,958
la11,20,5,1273,1.041734860883797,1222.0,1222,1222
la12,20,5,1039,1.0,1039.0,1039,1039
la13,20,5,1150,1.0,1150.0,1150,1150
la14,20,5,1292,1.0,1292.0,1292,1292
la15,20,5,1406,1.1648715824357911,1207.0,1207,1207
la16,10,10,1123,1.1883597883597883,945.0,945,945
la17,10,10,859,1.0956632653061225,784.0,784,784
la18,10,10,946,1.115566037735849,848.0,848,848
la19,10,10,1009,1.1983372921615203,842.0,842,842
la20,10,10,949,1.0521064301552105,902.0,902,902
la21,15,10,1250,1.1950286806883366,1046.0,1046,1046
la22,15,10,1050,1.132686084142395,927.0,927,927
la23,15,10,1106,1.071705426356589,1032.0,1032,1032
la24,15,10,1088,1.1636363636363636,935.0,935,935
la25,15,10,1124,1.150460593654043,977.0,977,977
la26,20,10,1331,1.0927750410509032,1218.0,1218,1218
la27,20,10,1436,1.162753036437247,1235.0,1235,1235
la28,20,10,1456,1.1973684210526316,1216.0,1216,1216
la29,20,10,1322,1.1475694444444444,1152.0,1152,1152
la30,20,10,1414,1.0435424354243543,1355.0,1355,1355
la31,30,10,1868,1.047085201793722,1784.0,1784,1784
la32,30,10,1886,1.0194594594594595,1850.0,1850,1850
la33,30,10,1819,1.058173356602676,1719.0,1719,1719
la34,30,10,1922,1.1167925624636839,1721.0,1721,1721
la35,30,10,2018,1.06885593220339,1888.0,1888,1888
la36,15,15,1503,1.1853312302839116,1268.0,1268,1268
la37,15,15,1546,1.1066571224051538,1397.0,1397,1397
la38,15,15,1461,1.221571906354515,1196.0,1196,1196
la39,15,15,1436,1.164639091646391,1233.0,1233,1233
la40,15,15,1345,1.1006546644844517,1222.0,1222,1222
orb01,10,10,1337,1.2625118035882907,1059.0,1059,1059
orb02,10,10,1112,1.2522522522522523,888.0,888,888
orb03,10,10,1280,1.2736318407960199,1005.0,1005,1005
orb04,10,10,1223,1.216915422885572,1005.0,1005,1005
orb05,10,10,992,1.1183765501691094,887.0,887,887
orb06,10,10,1283,1.2702970297029703,1010.0,1010,1010
orb07,10,10,482,1.2141057934508817,397.0,397,397
orb08,10,10,1118,1.2436040044493881,899.0,899,899
orb09,10,10,1150,1.2312633832976445,934.0,934,934
orb10,10,10,1216,1.2881355932203389,944.0,944,944
swv01,20,10,1735,1.2331201137171286,1407.0,1407,1407
swv02,20,10,1828,1.239322033898305,1475.0,1475,1475
swv03,20,10,1775,1.2696709585121602,1398.0,1398,1398
swv04,20,10,2026,1.383879781420765,1464.0,1464,1464
swv05,20,10,1750,1.228932584269663,1424.0,1424,1424
swv06,20,15,2119,1.2838533777643137,,1671,1630
swv07,20,15,1971,1.2687479884132604,,1594,1513
swv08,20,15,2247,1.312883435582822,,1752,1671
swv09,20,15,2108,1.2822384428223845,,1655,1633
swv10,20,15,2219,1.3029947152084556,,1743,1663
swv11,50,10,3629,1.21656050955414,2983.0,2983,2983
swv12,50,10,3507,1.1790216843166919,,2977,2972
swv13,50,10,3745,1.206507731958763,3104.0,3104,3104
swv14,50,10,3467,1.1681266846361187,2968.0,2968,2968
swv15,50,10,3467,1.2017331022530329,2885.0,2885,2885
swv16,50,10,2924,1.0,2924.0,2924,2924
swv17,50,10,2794,1.0,2794.0,2794,2794
swv18,50,10,2852,1.0,2852.0,2852,2852
swv19,50,10,2923,1.0281392894829406,2843.0,2843,2843
swv20,50,10,2840,1.006021962451293,2823.0,2823,2823
yn1,20,20,1036,1.1719457013574661,884.0,884,884
yn2,20,20,1096,1.2356257046223225,,904,870
yn3,20,20,1031,1.1776127926898914,,892,859
yn4,20,20,1120,1.1808118081180812,,968,929
ta01,15,15,1466,1.190901705930138,1231.0,1231,1231
ta02,15,15,1383,1.1117363344051447,1244.0,1244,1244
ta03,15,15,1438,1.180623973727422,1218.0,1218,1218
ta04,15,15,1423,1.211063829787234,1175.0,1175,1175
ta05,15,15,1401,1.1446078431372548,1224.0,1224,1224
ta06,15,15,1453,1.1736672051696284,1238.0,1238,1238
ta07,15,15,1416,1.1540342298288508,1227.0,1227,1227
ta08,15,15,1378,1.132292522596549,1217.0,1217,1217
ta09,15,15,1494,1.1726844583987441,1274.0,1274,1274
ta10,15,15,1493,1.2030620467365027,1241.0,1241,1241
ta11,20,15,1665,1.2269712601326455,1357.0,1357,1357
ta12,20,15,1581,1.1565471836137526,1367.0,1367,1367
ta13,20,15,1660,1.2369597615499255,1342.0,1342,1342
ta14,20,15,1525,1.1338289962825279,1345.0,1345,1345
ta15,20,15,1649,1.2315160567587753,1339.0,1339,1339
ta16,20,15,1674,1.2308823529411765,1360.0,1360,1360
ta17,20,15,1670,1.1422708618331054,1462.0,1462,1462
ta18,20,15,1738,1.2535160476018752,,1396,1377
ta19,20,15,1603,1.2034534534534536,1332.0,1332,1332
ta20,20,15,1730,1.2833827893175074,1348.0,1348,1348
ta21,20,20,1969,1.1991473812423874,1642.0,1642,1642
ta22,20,20,1882,1.1907624169566593,,1600,1561
ta23,20,20,1896,1.233170731707317,,1557,1518
ta24,20,20,1966,1.1958637469586375,1644.0,1644,1644
ta25,20,20,1850,1.1734855692990802,,1595,1558
ta26,20,20,1931,1.194186765615337,,1643,1591
ta27,20,20,1943,1.166266506602641,,1680,1652
ta28,20,20,1995,1.244541484716157,1603.0,1603,1603
ta29,20,20,1911,1.1951219512195121,,1625,1573
ta30,20,20,1823,1.1749919432806961,,1584,1519
ta31,30,15,2126,1.2052154195011338,1764.0,1764,1764
ta32,30,15,2171,1.2203485103991005,,1784,1774
ta33,30,15,2262,1.2675819557298964,,1791,1778
ta34,30,15,2204,1.2053595843587641,,1829,1828
ta35,30,15,2210,1.1011459890383657,2007.0,2007,2007
ta36,30,15,2316,1.2732270478284773,1819.0,1819,1819
ta37,30,15,2165,1.2224731789949181,1771.0,1771,1771
ta38,30,15,2002,1.1966527196652719,1673.0,1673,1673
ta39,30,15,2185,1.2172701949860725,1795.0,1795,1795
ta40,30,15,2089,1.258433734939759,,1669,1651
ta41,30,20,2611,1.335208386601892,,2005,1906
ta42,30,20,2384,1.2478408793509552,,1937,1884
ta43,30,20,2284,1.249794801641587,,1846,1809
ta44,30,20,2397,1.2207792207792207,,1979,1948
ta45,30,20,2477,1.2394295721791344,,2000,1997
ta46,30,20,2477,1.2506942691239586,,2004,1957
ta47,30,20,2286,1.2370129870129871,,1889,1807
ta48,30,20,2290,1.189919459599896,,1937,1912
ta49,30,20,2406,1.234162605796358,,1968,1931
ta50,30,20,2374,1.2641107561235356,,1923,1833
ta51,50,15,3208,1.1623188405797102,2760.0,2760,2760
ta52,50,15,3106,1.1269956458635704,2756.0,2756,2756
ta53,50,15,3152,1.160103054839897,2717.0,2717,2717
ta54,50,15,3030,1.0672772102853116,2839.0,2839,2839
ta55,50,15,3062,1.142963792459873,2679.0,2679,2679
ta56,50,15,3077,1.1064365336209996,2781.0,2781,2781
ta57,50,15,3213,1.091743119266055,2943.0,2943,2943
ta58,50,15,3270,1.1334488734835355,2885.0,2885,2885
ta59,50,15,3231,1.2169491525423728,2655.0,2655,2655
