instance_name,num_jobs,num_machines,makespan,optimality_gap,optimum,upper_bound,lower_bound
ta53,50,15,3021,1.1118881118881119,2717.0,2717,2717
ta54,50,15,3071,1.0817189151109545,2839.0,2839,2839
ta55,50,15,3133,1.1694662187383351,2679.0,2679,2679
ta56,50,15,3201,1.151024811218986,2781.0,2781,2781
ta57,50,15,3087,1.0489296636085628,2943.0,2943,2943
ta58,50,15,3214,1.1140381282495668,2885.0,2885,2885
ta59,50,15,3185,1.1996233521657251,2655.0,2655,2655
ta60,50,15,3195,1.1733382298934998,2723.0,2723,2723
ta61,50,20,3535,1.2325662482566249,2868.0,2868,2868
ta62,50,20,3622,1.2624607877309166,2869.0,2869,2869
ta63,50,20,3459,1.2555353901996371,2755.0,2755,2755
ta64,50,20,3380,1.2509252405625462,2702.0,2702,2702
ta65,50,20,3165,1.161467889908257,2725.0,2725,2725
ta66,50,20,3395,1.1933216168717047,2845.0,2845,2845
ta67,50,20,3474,1.2297345132743362,2825.0,2825,2825
ta68,50,20,3297,1.1842672413793103,2784.0,2784,2784
ta69,50,20,3504,1.1409964181048518,3071.0,3071,3071
ta70,50,20,3581,1.1956594323873122,2995.0,2995,2995
ta71,100,20,6017,1.101207906295754,5464.0,5464,5464
ta72,100,20,5720,1.1040339702760085,5181.0,5181,5181
ta73,100,20,6192,1.1120689655172413,5568.0,5568,5568
ta74,100,20,5737,1.074545795092714,5339.0,5339,5339
ta75,100,20,5875,1.0895771513353116,5392.0,5392,5392
ta76,100,20,5943,1.1125046798951703,5342.0,5342,5342
ta77,100,20,5692,1.047093451066961,5436.0,5436,5436
ta78,100,20,5849,1.0843529847979236,5394.0,5394,5394
ta79,100,20,5720,1.0675625233296007,5358.0,5358,5358
ta80,100,20,5745,1.1084314103800887,5183.0,5183,5183
