instance_name,num_jobs,num_machines,makespan,optimality_gap,optimum,upper_bound,lower_bound
ta11,20,15,1719,1.266764922623434,1357.0,1357,1357
ta12,20,15,1579,1.15508412582297,1367.0,1367,1367
ta13,20,15,1600,1.1922503725782414,1342.0,1342,1342
ta14,20,15,1636,1.2163568773234201,1345.0,1345,1345
ta15,20,15,1636,1.2218073188946976,1339.0,1339,1339
ta16,20,15,1626,1.1955882352941176,1360.0,1360,1360
ta17,20,15,1787,1.222298221614227,1462.0,1462,1462
ta18,20,15,1763,1.2715470609448252,,1396,1377
ta19,20,15,1545,1.15990990990991,1332.0,1332,1332
ta20,20,15,1663,1.2336795252225519,1348.0,1348,1348
ta21,20,20,2080,1.266747868453106,1642.0,1642,1642
ta22,20,20,1941,1.2280923758304334,,1600,1561
ta23,20,20,1856,1.2071544715447156,,1557,1518
ta24,20,20,1941,1.1806569343065694,1644.0,1644,1644
ta25,20,20,1826,1.1582619727243895,,1595,1558
ta26,20,20,1902,1.176252319109462,,1643,1591
ta27,20,20,2022,1.2136854741896759,,1680,1652
ta28,20,20,1927,1.2021210230817219,1603.0,1603,1603
ta29,20,20,1879,1.1751094434021263,,1625,1573
ta30,20,20,1960,1.2632935868514341,,1584,1519
ta31,30,15,2064,1.1700680272108843,1764.0,1764,1764
ta32,30,15,2186,1.2287802136031478,,1784,1774
ta33,30,15,2213,1.2401232838330065,,1791,1778
ta34,30,15,2118,1.158326497128794,,1829,1828
ta35,30,15,2232,1.1121076233183858,2007.0,2007,2007
ta36,30,15,2221,1.2210005497526113,1819.0,1819,1819
ta37,30,15,2099,1.1852060982495765,1771.0,1771,1771
ta38,30,15,2010,1.2014345487148834,1673.0,1673,1673
ta39,30,15,2012,1.120891364902507,1795.0,1795,1795
ta40,30,15,2020,1.216867469879518,,1669,1651
ta41,30,20,2587,1.3229353106622348,,2005,1906
ta42,30,20,2315,1.2117246794032976,,1937,1884
ta43,30,20,2214,1.2114911080711355,,1846,1809
ta44,30,20,2393,1.218742042271454,,1979,1948
ta45,30,20,2417,1.2094070552914686,,2000,1997
ta46,30,20,2503,1.2638222671042667,,2004,1957
ta47,30,20,2224,1.2034632034632036,,1889,1807
ta48,30,20,2364,1.2283710054559627,,1937,1912
ta49,30,20,2441,1.2521159271608104,,1968,1931
ta50,30,20,2412,1.2843450479233227,,1923,1833
ta51,50,15,3502,1.268840579710145,2760.0,2760,2760
ta52,50,15,3105,1.126632801161103,2756.0,2756,2756
ta53,50,15,3092,1.13801987486198,2717.0,2717,2717
ta54,50,15,3235,1.1394857344135259,2839.0,2839,2839
ta55,50,15,3143,1.1731989548338932,2679.0,2679,2679
ta56,50,15,3172,1.140596907587199,2781.0,2781,2781
ta57,50,15,3335,1.1331974176010873,2943.0,2943,2943
ta58,50,15,3203,1.1102253032928944,2885.0,2885,2885
ta59,50,15,3089,1.1634651600753296,2655.0,2655,2655
ta60,50,15,3069,1.127065736320235,2723.0,2723,2723
ta61,50,20,3197,1.1147140864714087,2868.0,2868,2868
ta62,50,20,3426,1.1941443011502266,2869.0,2869,2869
ta63,50,20,3161,1.1473684210526316,2755.0,2755,2755
ta64,50,20,3081,1.1402664692820133,2702.0,2702,2702
ta65,50,20,3205,1.1761467889908257,2725.0,2725,2725
ta66,50,20,3158,1.1100175746924428,2845.0,2845,2845
ta67,50,20,3274,1.1589380530973452,2825.0,2825,2825
ta68,50,20,3114,1.1185344827586208,2784.0,2784,2784
ta69,50,20,3600,1.172256593943341,3071.0,3071,3071
ta70,50,20,3540,1.1819699499165275,2995.0,2995,2995
ta71,100,20,5850,1.0706442166910688,5464.0,5464,5464
ta72,100,20,5599,1.0806794055201698,5181.0,5181,5181
ta73,100,20,5987,1.0752514367816093,5568.0,5568,5568
ta74,100,20,5603,1.049447462071549,5339.0,5339,5339
ta75,100,20,6132,1.1372403560830862,5392.0,5392,5392
ta76,100,20,5827,1.0907899663047547,5342.0,5342,5342
ta77,100,20,5751,1.0579470198675496,5436.0,5436,5436
ta78,100,20,5893,1.092510196514646,5394.0,5394,5394
ta79,100,20,5689,1.0617767823814857,5358.0,5358,5358
ta80,100,20,5762,1.1117113640748602,5183.0,5183,5183
