instance_name,num_jobs,num_machines,makespan,optimality_gap,optimum,upper_bound,lower_bound
ta15,20,15,1661,1.2404779686333085,1339.0,1339,1339
ta16,20,15,2082,1.5308823529411764,1360.0,1360,1360
ta17,20,15,1806,1.2352941176470589,1462.0,1462,1462
ta18,20,15,1770,1.2765957446808511,,1396,1377
ta19,20,15,1674,1.2567567567567568,1332.0,1332,1332
ta20,20,15,1819,1.349406528189911,1348.0,1348,1348
ta21,20,20,2269,1.381851400730816,1642.0,1642,1642
ta22,20,20,2282,1.4438468838975007,,1600,1561
ta23,20,20,1922,1.250081300813008,,1557,1518
ta24,20,20,2224,1.3527980535279804,1644.0,1644,1644
ta25,20,20,2132,1.3523628290516967,,1595,1558
ta26,20,20,2169,1.3413729128014842,,1643,1591
ta27,20,20,2113,1.2683073229291717,,1680,1652
ta28,20,20,2223,1.3867747972551465,1603.0,1603,1603
ta29,20,20,2131,1.33270794246404,,1625,1573
ta30,20,20,2201,1.4186271350306154,,1584,1519
ta31,30,15,2508,1.4217687074829932,1764.0,1764,1764
ta32,30,15,2290,1.287240022484542,,1784,1774
ta33,30,15,2537,1.4216867469879517,,1791,1778
ta34,30,15,2732,1.4941208640962538,,1829,1828
ta35,30,15,2404,1.197807673143996,2007.0,2007,2007
ta36,30,15,2337,1.2847718526663001,1819.0,1819,1819
ta37,30,15,2559,1.4449463579898363,1771.0,1771,1771
ta38,30,15,2382,1.423789599521817,1673.0,1673,1673
ta39,30,15,2486,1.384958217270195,1795.0,1795,1795
ta40,30,15,2435,1.466867469879518,,1669,1651
ta41,30,20,2594,1.3265149578113014,,2005,1906
ta42,30,20,2786,1.4582570007851348,,1937,1884
ta43,30,20,2761,1.5108071135430916,,1846,1809
ta44,30,20,2653,1.3511586452762923,,1979,1948
ta45,30,20,2885,1.4435826870152615,,2000,1997
ta46,30,20,2992,1.5107296137339057,,2004,1957
ta47,30,20,3009,1.6282467532467533,,1889,1807
ta48,30,20,2851,1.4814237464276436,,1937,1912
ta49,30,20,2938,1.5070530905360349,,1968,1931
ta50,30,20,2923,1.5564430244941427,,1923,1833
ta51,50,15,3357,1.2163043478260869,2760.0,2760,2760
ta52,50,15,3460,1.25544267053701,2756.0,2756,2756
ta53,50,15,3438,1.2653662127346337,2717.0,2717,2717
ta54,50,15,3528,1.2426910884114124,2839.0,2839,2839
ta55,50,15,3485,1.3008585293019783,2679.0,2679,2679
ta56,50,15,3387,1.2179072276159655,2781.0,2781,2781
ta57,50,15,3603,1.2242609582059123,2943.0,2943,2943
ta58,50,15,3693,1.2800693240901213,2885.0,2885,2885
ta59,50,15,3322,1.2512241054613935,2655.0,2655,2655
ta60,50,15,3554,1.3051781123760557,2723.0,2723,2723
ta61,50,20,4212,1.4686192468619246,2868.0,2868,2868
ta62,50,20,4028,1.403973509933775,2869.0,2869,2869
ta63,50,20,4052,1.4707803992740471,2755.0,2755,2755
ta64,50,20,3834,1.4189489267209474,2702.0,2702,2702
ta65,50,20,3480,1.2770642201834863,2725.0,2725,2725
ta66,50,20,3807,1.3381370826010546,2845.0,2845,2845
ta67,50,20,4042,1.4307964601769911,2825.0,2825,2825
ta68,50,20,3658,1.3139367816091954,2784.0,2784,2784
ta69,50,20,4085,1.330185607294041,3071.0,3071,3071
ta70,50,20,3989,1.3318864774624375,2995.0,2995,2995
ta71,100,20,6591,1.206259150805271,5464.0,5464,5464
ta72,100,20,6509,1.2563211735186257,5181.0,5181,5181
ta73,100,20,6721,1.2070761494252873,5568.0,5568,5568
ta74,100,20,6558,1.2283199100955235,5339.0,5339,5339
ta75,100,20,7023,1.3024851632047478,5392.0,5392,5392
ta76,100,20,7192,1.3463122426057657,5342.0,5342,5342
ta77,100,20,6714,1.2350993377483444,5436.0,5436,5436
ta78,100,20,6568,1.217649239896181,5394.0,5394,5394
ta79,100,20,6674,1.2456140350877194,5358.0,5358,5358
ta80,100,20,6593,1.2720432182133898,5183.0,5183,5183
