instance_name,num_jobs,num_machines,makespan,optimality_gap,optimum,upper_bound,lower_bound
ta05,15,15,1467,1.1985294117647058,1224.0,1224,1224
ta06,15,15,1442,1.1647819063004847,1238.0,1238,1238
ta07,15,15,1543,1.2575387123064385,1227.0,1227,1227
ta08,15,15,1361,1.1183237469186524,1217.0,1217,1217
ta09,15,15,1667,1.3084772370486657,1274.0,1274,1274
ta10,15,15,1484,1.1958098307816276,1241.0,1241,1241
ta11,20,15,1740,1.2822402358142961,1357.0,1357,1357
ta12,20,15,1636,1.196781272860278,1367.0,1367,1367
ta13,20,15,1798,1.3397913561847987,1342.0,1342,1342
ta14,20,15,1543,1.1472118959107807,1345.0,1345,1345
ta15,20,15,1699,1.268857356235997,1339.0,1339,1339
ta16,20,15,1589,1.1683823529411765,1360.0,1360,1360
ta17,20,15,1734,1.186046511627907,1462.0,1462,1462
ta18,20,15,1755,1.2657771366750812,,1396,1377
ta19,20,15,1621,1.216966966966967,1332.0,1332,1332
ta20,20,15,1557,1.1550445103857567,1348.0,1348,1348
ta21,20,20,2157,1.3136419001218027,1642.0,1642,1642
ta22,20,20,1902,1.2034166403037014,,1600,1561
ta23,20,20,2053,1.3352845528455284,,1557,1518
ta24,20,20,2000,1.2165450121654502,1644.0,1644,1644
ta25,20,20,1952,1.238185854741516,,1595,1558
ta26,20,20,1956,1.209647495361781,,1643,1591
ta27,20,20,1957,1.174669867947179,,1680,1652
ta28,20,20,1803,1.1247660636306924,1603.0,1603,1603
ta29,20,20,2053,1.283927454659162,,1625,1573
ta30,20,20,1981,1.2768288752819852,,1584,1519
ta31,30,15,2138,1.2120181405895691,1764.0,1764,1764
ta32,30,15,2305,1.295671725688589,,1784,1774
ta33,30,15,2392,1.3404314934155226,,1791,1778
ta34,30,15,2247,1.228876127973749,,1829,1828
ta35,30,15,2299,1.1454907822620828,2007.0,2007,2007
ta36,30,15,2183,1.200109950522265,1819.0,1819,1819
ta37,30,15,2318,1.3088650479954829,1771.0,1771,1771
ta38,30,15,2077,1.2414823670053796,1673.0,1673,1673
ta39,30,15,2210,1.2311977715877438,1795.0,1795,1795
ta40,30,15,2284,1.3759036144578314,,1669,1651
ta41,30,20,2494,1.2753771413960624,,2005,1906
ta42,30,20,2366,1.2384192619733054,,1937,1884
ta43,30,20,2285,1.250341997264022,,1846,1809
ta44,30,20,2481,1.2635599694423223,,1979,1948
ta45,30,20,2654,1.3279959969977484,,2000,1997
ta46,30,20,2535,1.2799798030800302,,2004,1957
ta47,30,20,2441,1.3208874458874458,,1889,1807
ta48,30,20,2581,1.341127565601455,,1937,1912
ta49,30,20,2614,1.340856629905104,,1968,1931
ta50,30,20,2433,1.2955271565495208,,1923,1833
ta51,50,15,3250,1.1775362318840579,2760.0,2760,2760
ta52,50,15,3279,1.1897677793904209,2756.0,2756,2756
ta53,50,15,3093,1.138387927861612,2717.0,2717,2717
ta54,50,15,3393,1.1951391334977104,2839.0,2839,2839
ta55,50,15,3324,1.240761478163494,2679.0,2679,2679
ta56,50,15,3352,1.20532182668105,2781.0,2781,2781
ta57,50,15,3488,1.1851851851851851,2943.0,2943,2943
ta58,50,15,3331,1.1545927209705373,2885.0,2885,2885
ta59,50,15,3070,1.1563088512241055,2655.0,2655,2655
ta60,50,15,3303,1.2130003672420124,2723.0,2723,2723
ta61,50,20,3757,1.3099721059972107,2868.0,2868,2868
ta62,50,20,3644,1.2701289647960963,2869.0,2869,2869
ta63,50,20,3627,1.3165154264972776,2755.0,2755,2755
ta64,50,20,3444,1.2746113989637307,2702.0,2702,2702
ta65,50,20,3267,1.1988990825688073,2725.0,2725,2725
ta66,50,20,3525,1.2390158172231986,2845.0,2845,2845
ta67,50,20,3454,1.222654867256637,2825.0,2825,2825
ta68,50,20,3464,1.2442528735632183,2784.0,2784,2784
ta69,50,20,3926,1.2784109410615434,3071.0,3071,3071
ta70,50,20,3587,1.1976627712854757,2995.0,2995,2995
ta71,100,20,6344,1.1610541727672035,5464.0,5464,5464
ta72,100,20,6219,1.2003474232773597,5181.0,5181,5181
ta73,100,20,6468,1.1616379310344827,5568.0,5568,5568
ta74,100,20,6269,1.174189923206593,5339.0,5339,5339
ta75,100,20,6303,1.168954005934718,5392.0,5392,5392
ta76,100,20,6336,1.186072631973044,5342.0,5342,5342
ta77,100,20,6268,1.1530537159676233,5436.0,5436,5436
ta78,100,20,6145,1.139228772710419,5394.0,5394,5394
ta79,100,20,6095,1.1375513251213138,5358.0,5358,5358
ta80,100,20,6371,1.2292108817287286,5183.0,5183,5183
