instance_name,num_jobs,num_machines,makespan,optimality_gap,optimum,upper_bound,lower_bound
ta30,20,20,1954,1.2594263615855623,,1584,1519
ta31,30,15,2114,1.1984126984126984,1764.0,1764,1764
ta32,30,15,2239,1.2585722315907812,,1784,1774
ta33,30,15,2150,1.2048192771084338,,1791,1778
ta34,30,15,2291,1.2529395679518731,,1829,1828
ta35,30,15,2442,1.2167414050822123,2007.0,2007,2007
ta36,30,15,2289,1.2583837273227048,1819.0,1819,1819
ta37,30,15,2264,1.2783738001129306,1771.0,1771,1771
ta38,30,15,2116,1.2647937836222356,1673.0,1673,1673
ta39,30,15,2138,1.1910863509749303,1795.0,1795,1795
ta40,30,15,2257,1.3596385542168674,,1669,1651
ta41,30,20,2571,1.3147532600357965,,2005,1906
ta42,30,20,2482,1.299136351740382,,1937,1884
ta43,30,20,2413,1.3203830369357046,,1846,1809
ta44,30,20,2562,1.304812834224599,,1979,1948
ta45,30,20,2529,1.2654490868151114,,2000,1997
ta46,30,20,2464,1.2441302701338046,,2004,1957
ta47,30,20,2557,1.3836580086580086,,1889,1807
ta48,30,20,2739,1.4232268121590024,,1937,1912
ta49,30,20,2708,1.3890741215696332,,1968,1931
ta50,30,20,2235,1.1900958466453675,,1923,1833
ta51,50,15,2978,1.0789855072463768,2760.0,2760,2760
ta52,50,15,3066,1.1124818577648767,2756.0,2756,2756
ta53,50,15,3026,1.1137283768862716,2717.0,2717,2717
ta54,50,15,2920,1.0285311729482212,2839.0,2839,2839
ta55,50,15,2988,1.1153415453527435,2679.0,2679,2679
ta56,50,15,3130,1.1254944264653002,2781.0,2781,2781
ta57,50,15,3257,1.1066938498131158,2943.0,2943,2943
ta58,50,15,3179,1.1019064124783362,2885.0,2885,2885
ta59,50,15,3077,1.1589453860640302,2655.0,2655,2655
ta60,50,15,3010,1.1053984575835476,2723.0,2723,2723
ta61,50,20,3503,1.2214086471408647,2868.0,2868,2868
ta62,50,20,3447,1.2014639247124435,2869.0,2869,2869
ta63,50,20,3458,1.2551724137931035,2755.0,2755,2755
ta64,50,20,3334,1.233900814211695,2702.0,2702,2702
ta65,50,20,3328,1.2212844036697248,2725.0,2725,2725
ta66,50,20,3349,1.177152899824253,2845.0,2845,2845
ta67,50,20,3443,1.2187610619469027,2825.0,2825,2825
ta68,50,20,3447,1.238146551724138,2784.0,2784,2784
ta69,50,20,3807,1.239661348095083,3071.0,3071,3071
ta70,50,20,3698,1.2347245409015024,2995.0,2995,2995
ta71,100,20,5621,1.0287335285505124,5464.0,5464,5464
ta72,100,20,5469,1.0555877243775333,5181.0,5181,5181
ta73,100,20,6229,1.1187140804597702,5568.0,5568,5568
ta74,100,20,5550,1.0395205094587001,5339.0,5339,5339
ta75,100,20,5685,1.054339762611276,5392.0,5392,5392
ta76,100,20,5706,1.0681392736802695,5342.0,5342,5342
ta77,100,20,5544,1.0198675496688743,5436.0,5436,5436
ta78,100,20,5998,1.1119762699295515,5394.0,5394,5394
ta79,100,20,5556,1.0369540873460246,5358.0,5358,5358
ta80,100,20,5773,1.11383368705383,5183.0,5183,5183
