"instance_name","num_jobs","num_machines","makespan","optimality_gap","optimum","upper_bound","lower_bound"
"ta13","20","15","1679","1.251117734724292","1342","1342","1342"
"ta14","20","15","1922","1.428996282527881","1345","1345","1345"
"ta15","20","15","1767","1.3196415235250187","1339","1339","1339"
"ta16","20","15","1733","1.2742647058823529","1360","1360","1360"
"ta17","20","15","1860","1.2722298221614228","1462","1462","1462"
"ta18","20","15","1852","1.3357374684457266","null","1396","1377"
"ta19","20","15","1753","1.3160660660660661","1332","1332","1332"
"ta20","20","15","1876","1.3916913946587537","1348","1348","1348"
"ta21","20","20","2042","1.243605359317905","1642","1642","1642"
"ta22","20","20","2063","1.3052831382473902","null","1600","1561"
"ta23","20","20","2093","1.36130081300813","null","1557","1518"
"ta24","20","20","2138","1.3004866180048662","1644","1644","1644"
"ta25","20","20","2192","1.3904218204884238","null","1595","1558"
"ta26","20","20","2222","1.3741496598639455","null","1643","1591"
"ta27","20","20","2239","1.343937575030012","null","1680","1652"
"ta28","20","20","2215","1.381784154709919","1603","1603","1603"
"ta29","20","20","2345","1.466541588492808","null","1625","1573"
"ta30","20","20","2100","1.353528843055108","null","1584","1519"
"ta31","30","15","2133","1.2091836734693877","1764","1764","1764"
"ta32","30","15","2329","1.3091624508150645","null","1784","1774"
"ta33","30","15","2359","1.3219389184645558","null","1791","1778"
"ta34","30","15","2350","1.285206453377085","null","1829","1828"
"ta35","30","15","2270","1.1310413552566019","2007","2007","2007"
"ta36","30","15","2366","1.3007146783947223","1819","1819","1819"
"ta37","30","15","2167","1.2236024844720497","1771","1771","1771"
"ta38","30","15","2163","1.292887029288703","1673","1673","1673"
"ta39","30","15","2129","1.1860724233983286","1795","1795","1795"
"ta40","30","15","2102","1.2662650602409637","null","1669","1651"
"ta41","30","20","2645","1.3525952441830733","null","2005","1906"
"ta42","30","20","2573","1.3467678618162784","null","1937","1884"
"ta43","30","20","2450","1.3406292749658002","null","1846","1809"
"ta44","30","20","2651","1.350140056022409","null","1979","1948"
"ta45","30","20","2666","1.3340005003752815","null","2000","1997"
"ta46","30","20","2778","1.402676091895986","null","2004","1957"
"ta47","30","20","2534","1.371212121212121","null","1889","1807"
"ta48","30","20","2458","1.277214861002858","null","1937","1912"
"ta49","30","20","2617","1.3423954860220568","null","1968","1931"
"ta50","30","20","2422","1.2896698615548456","null","1923","1833"
"ta51","50","15","3376","1.2231884057971014","2760","2760","2760"
"ta52","50","15","3233","1.1730769230769231","2756","2756","2756"
"ta53","50","15","3094","1.138755980861244","2717","2717","2717"
"ta54","50","15","3192","1.1243395561817542","2839","2839","2839"
"ta55","50","15","3105","1.1590145576707727","2679","2679","2679"
"ta56","50","15","3206","1.1528227256382597","2781","2781","2781"
"ta57","50","15","3308","1.1240231056744818","2943","2943","2943"
"ta58","50","15","3522","1.2207972270363951","2885","2885","2885"
"ta59","50","15","3066","1.1548022598870056","2655","2655","2655"
"ta60","50","15","3233","1.1872934263679764","2723","2723","2723"
"ta61","50","20","3439","1.1990934449093444","2868","2868","2868"
"ta62","50","20","3529","1.2300453119553851","2869","2869","2869"
"ta63","50","20","3316","1.2036297640653357","2755","2755","2755"
"ta64","50","20","3342","1.236861584011843","2702","2702","2702"
"ta65","50","20","3497","1.283302752293578","2725","2725","2725"
"ta66","50","20","3506","1.2323374340949034","2845","2845","2845"
"ta67","50","20","3341","1.1826548672566373","2825","2825","2825"
"ta68","50","20","3329","1.1957614942528736","2784","2784","2784"
"ta69","50","20","3611","1.1758384890915012","3071","3071","3071"
"ta70","50","20","3521","1.1756260434056762","2995","2995","2995"
"ta71","100","20","5850","1.0706442166910688","5464","5464","5464"
"ta72","100","20","5532","1.0677475390851188","5181","5181","5181"
"ta73","100","20","6251","1.1226652298850575","5568","5568","5568"
"ta74","100","20","5754","1.0777299119685335","5339","5339","5339"
"ta75","100","20","6114","1.1339020771513353","5392","5392","5392"
"ta76","100","20","5922","1.1085735679520778","5342","5342","5342"
"ta77","100","20","5766","1.0607064017660044","5436","5436","5436"
"ta78","100","20","5936","1.1004820170559881","5394","5394","5394"
"ta79","100","20","5853","1.0923852183650615","5358","5358","5358"
"ta80","100","20","5791","1.1173065792012349","5183","5183","5183"
