instance_name,num_jobs,num_machines,makespan,optimality_gap,optimum,upper_bound,lower_bound
abz5,10,10,1450,1.1750405186385737,1234.0,1234,1234
abz6,10,10,982,1.0413573700954402,943.0,943,943
abz7,20,15,767,1.1692073170731707,656.0,656,656
abz8,20,15,824,1.2580152671755724,,665,645
abz9,20,15,811,1.196165191740413,678.0,678,678
ft06,6,6,59,1.0727272727272728,55.0,55,55
ft10,10,10,1093,1.175268817204301,930.0,930,930
ft20,20,5,1308,1.1227467811158798,1165.0,1165,1165
la01,10,5,708,1.063063063063063,666.0,666,666
la02,10,5,784,1.1969465648854962,655.0,655,655
la03,10,5,669,1.120603015075377,597.0,597,597
la04,10,5,637,1.0796610169491525,590.0,590,590
la05,10,5,593,1.0,593.0,593,593
la06,15,5,926,1.0,926.0,926,926
la07,15,5,928,1.0426966292134832,890.0,890,890
la08,15,5,867,1.0046349942062573,863.0,863,863
la09,15,5,951,1.0,951.0,951,951
la10,15,5,958,1.0,958.0,958,958
la11,20,5,1222,1.0,1222.0,1222,1222
la12,20,5,1039,1.0,1039.0,1039,1039
la13,20,5,1150,1.0,1150.0,1150,1150
la14,20,5,1292,1.0,1292.0,1292,1292
la15,20,5,1309,1.0845070422535212,1207.0,1207,1207
la16,10,10,1268,1.3417989417989418,945.0,945,945
la17,10,10,836,1.066326530612245,784.0,784,784
la18,10,10,1029,1.213443396226415,848.0,848,848
la19,10,10,969,1.1508313539192399,842.0,842,842
la20,10,10,1000,1.1086474501108647,902.0,902,902
la21,15,10,1188,1.135755258126195,1046.0,1046,1046
la22,15,10,1038,1.1197411003236246,927.0,927,927
la23,15,10,1096,1.062015503875969,1032.0,1032,1032
la24,15,10,1054,1.1272727272727272,935.0,935,935
la25,15,10,1155,1.1821903787103378,977.0,977,977
la26,20,10,1360,1.116584564860427,1218.0,1218,1218
la27,20,10,1358,1.0995951417004048,1235.0,1235,1235
la28,20,10,1511,1.2425986842105263,1216.0,1216,1216
la29,20,10,1276,1.1076388888888888,1152.0,1152,1152
la30,20,10,1451,1.0708487084870848,1355.0,1355,1355
la31,30,10,1792,1.0044843049327354,1784.0,1784,1784
la32,30,10,1850,1.0,1850.0,1850,1850
la33,30,10,1805,1.0500290866783013,1719.0,1719,1719
la34,30,10,1721,1.0,1721.0,1721,1721
la35,30,10,1905,1.0090042372881356,1888.0,1888,1888
la36,15,15,1510,1.1908517350157728,1268.0,1268,1268
la37,15,15,1594,1.1410164638511096,1397.0,1397,1397
la38,15,15,1462,1.2224080267558528,1196.0,1196,1196
la39,15,15,1442,1.1695052716950527,1233.0,1233,1233
la40,15,15,1358,1.1112929623567922,1222.0,1222,1222
orb01,10,10,1226,1.1576959395656279,1059.0,1059,1059
orb02,10,10,987,1.1114864864864864,888.0,888,888
orb03,10,10,1191,1.1850746268656716,1005.0,1005,1005
orb04,10,10,1098,1.0925373134328358,1005.0,1005,1005
orb05,10,10,1002,1.1296505073280723,887.0,887,887
orb06,10,10,1198,1.186138613861386,1010.0,1010,1010
orb07,10,10,481,1.2115869017632241,397.0,397,397
orb08,10,10,1068,1.1879866518353726,899.0,899,899
orb09,10,10,1104,1.1820128479657388,934.0,934,934
orb10,10,10,1058,1.1207627118644068,944.0,944,944
swv01,20,10,1582,1.1243781094527363,1407.0,1407,1407
swv02,20,10,1779,1.2061016949152543,1475.0,1475,1475
swv03,20,10,1610,1.151645207439199,1398.0,1398,1398
swv04,20,10,1728,1.180327868852459,1464.0,1464,1464
swv05,20,10,1692,1.1882022471910112,1424.0,1424,1424
swv06,20,15,1950,1.1814601635867918,,1671,1630
swv07,20,15,2014,1.2964274219504346,,1594,1513
swv08,20,15,2149,1.2556237218813906,,1752,1671
swv09,20,15,1980,1.2043795620437956,,1655,1633
swv10,20,15,1978,1.1614797416324134,,1743,1663
swv11,50,10,3369,1.1293999329534026,2983.0,2983,2983
swv12,50,10,3545,1.1917969406622961,,2977,2972
swv13,50,10,3526,1.1359536082474226,3104.0,3104,3104
swv14,50,10,3361,1.1324123989218329,2968.0,2968,2968
swv15,50,10,3421,1.18578856152513,2885.0,2885,2885
swv16,50,10,2924,1.0,2924.0,2924,2924
swv17,50,10,2794,1.0,2794.0,2794,2794
swv18,50,10,2852,1.0,2852.0,2852,2852
swv19,50,10,2947,1.0365810763278227,2843.0,2843,2843
swv20,50,10,2823,1.0,2823.0,2823,2823
yn1,20,20,1057,1.1957013574660633,884.0,884,884
yn2,20,20,1065,1.2006764374295378,,904,870
yn3,20,20,1057,1.207310108509423,,892,859
yn4,20,20,1185,1.2493410648392198,,968,929
ta01,15,15,1418,1.1519090170593014,1231.0,1231,1231
ta02,15,15,1542,1.2395498392282958,1244.0,1244,1244
ta03,15,15,1472,1.2085385878489328,1218.0,1218,1218
ta04,15,15,1407,1.1974468085106382,1175.0,1175,1175
ta05,15,15,1523,1.244281045751634,1224.0,1224,1224
ta06,15,15,1502,1.2132471728594507,1238.0,1238,1238
ta07,15,15,1614,1.315403422982885,1227.0,1227,1227
ta08,15,15,1399,1.1495480690221858,1217.0,1217,1217
ta09,15,15,1503,1.1797488226059654,1274.0,1274,1274
ta10,15,15,1551,1.2497985495568091,1241.0,1241,1241
ta11,20,15,1701,1.2535003684598378,1357.0,1357,1357
