instance_name,num_jobs,num_machines,makespan,optimality_gap,optimum,upper_bound,lower_bound
ta05,15,15,1397,1.1413398692810457,1224.0,1224,1224
ta06,15,15,1370,1.1066235864297254,1238.0,1238,1238
ta07,15,15,1502,1.224123879380603,1227.0,1227,1227
ta08,15,15,1365,1.1216105176663929,1217.0,1217,1217
ta09,15,15,1496,1.1742543171114599,1274.0,1274,1274
ta10,15,15,1434,1.1555197421434327,1241.0,1241,1241
ta11,20,15,1567,1.154753131908622,1357.0,1357,1357
ta12,20,15,1586,1.1602048280907096,1367.0,1367,1367
ta13,20,15,1601,1.1929955290611027,1342.0,1342,1342
ta14,20,15,1540,1.1449814126394051,1345.0,1345,1345
ta15,20,15,1587,1.18521284540702,1339.0,1339,1339
ta16,20,15,1586,1.1661764705882354,1360.0,1360,1360
ta17,20,15,1692,1.1573187414500683,1462.0,1462,1462
ta18,20,15,1608,1.1597547782185358,,1396,1377
ta19,20,15,1544,1.1591591591591592,1332.0,1332,1332
ta20,20,15,1601,1.1876854599406528,1348.0,1348,1348
ta21,20,20,1932,1.176613885505481,1642.0,1642,1642
ta22,20,20,1837,1.1622904144258146,,1600,1561
ta23,20,20,1844,1.199349593495935,,1557,1518
ta24,20,20,1901,1.1563260340632604,1644.0,1644,1644
ta25,20,20,1874,1.188709165873771,,1595,1558
ta26,20,20,1881,1.163265306122449,,1643,1591
ta27,20,20,1940,1.1644657863145258,,1680,1652
ta28,20,20,1901,1.1859014348097316,1603.0,1603,1603
ta29,20,20,1868,1.1682301438398999,,1625,1573
ta30,20,20,1804,1.162745729938769,,1584,1519
ta31,30,15,2077,1.177437641723356,1764.0,1764,1764
ta32,30,15,2104,1.1826869027543563,,1784,1774
ta33,30,15,2272,1.2731857663210984,,1791,1778
ta34,30,15,2074,1.13426305715067,,1829,1828
ta35,30,15,2132,1.0622820129546586,2007.0,2007,2007
ta36,30,15,2253,1.2385926333150084,1819.0,1819,1819
ta37,30,15,2115,1.194240542066629,1771.0,1771,1771
ta38,30,15,2017,1.2056186491332934,1673.0,1673,1673
ta39,30,15,2103,1.1715877437325906,1795.0,1795,1795
ta40,30,15,2025,1.2198795180722892,,1669,1651
ta41,30,20,2517,1.2871388391715675,,2005,1906
ta42,30,20,2295,1.2012562156503532,,1937,1884
ta43,30,20,2296,1.256361149110807,,1846,1809
ta44,30,20,2348,1.1958237840590782,,1979,1948
ta45,30,20,2366,1.1838879159369526,,2000,1997
ta46,30,20,2361,1.1921232012118153,,2004,1957
ta47,30,20,2204,1.1926406926406927,,1889,1807
ta48,30,20,2249,1.1686152247336972,,1937,1912
ta49,30,20,2360,1.2105668120030777,,1968,1931
ta50,30,20,2380,1.2673056443024495,,1923,1833
ta51,50,15,3393,1.2293478260869566,2760.0,2760,2760
ta52,50,15,3162,1.1473149492017416,2756.0,2756,2756
ta53,50,15,3011,1.1082075818917925,2717.0,2717,2717
ta54,50,15,2943,1.0366326171187037,2839.0,2839,2839
ta55,50,15,3101,1.1575214632325495,2679.0,2679,2679
ta56,50,15,3063,1.1014023732470335,2781.0,2781,2781
ta57,50,15,3237,1.0998980632008155,2943.0,2943,2943
ta58,50,15,3203,1.1102253032928944,2885.0,2885,2885
ta59,50,15,3060,1.152542372881356,2655.0,2655,2655
ta60,50,15,3047,1.118986412045538,2723.0,2723,2723
ta61,50,20,3265,1.1384239888423988,2868.0,2868,2868
ta62,50,20,3274,1.1411641686998955,2869.0,2869,2869
ta63,50,20,3035,1.1016333938294012,2755.0,2755,2755
ta64,50,20,2912,1.077720207253886,2702.0,2702,2702
ta65,50,20,3228,1.1845871559633028,2725.0,2725,2725
ta66,50,20,3157,1.1096660808435852,2845.0,2845,2845
ta67,50,20,3152,1.1157522123893806,2825.0,2825,2825
ta68,50,20,3056,1.0977011494252873,2784.0,2784,2784
ta69,50,20,3399,1.1068056007815044,3071.0,3071,3071
ta70,50,20,3410,1.1385642737896493,2995.0,2995,2995
ta71,100,20,5637,1.0316617862371888,5464.0,5464,5464
ta72,100,20,5331,1.0289519397799654,5181.0,5181,5181
ta73,100,20,5925,1.0641163793103448,5568.0,5568,5568
ta74,100,20,5513,1.0325903727289754,5339.0,5339,5339
ta75,100,20,5748,1.0660237388724036,5392.0,5392,5392
ta76,100,20,5659,1.059341070760015,5342.0,5342,5342
ta77,100,20,5709,1.0502207505518764,5436.0,5436,5436
ta78,100,20,5580,1.0344827586206897,5394.0,5394,5394
ta79,100,20,5507,1.0278088839119075,5358.0,5358,5358
ta80,100,20,5588,1.078140073316612,5183.0,5183,5183
