instance_name,num_jobs,num_machines,makespan,optimality_gap,optimum,upper_bound,lower_bound
ta11,20,15,1604,1.1820191599115697,1357.0,1357,1357
ta12,20,15,1604,1.1733723482077543,1367.0,1367,1367
ta13,20,15,1651,1.2302533532041728,1342.0,1342,1342
ta14,20,15,1530,1.137546468401487,1345.0,1345,1345
ta15,20,15,1561,1.1657953696788648,1339.0,1339,1339
ta16,20,15,1597,1.174264705882353,1360.0,1360,1360
ta17,20,15,1657,1.1333789329685362,1462.0,1462,1462
ta18,20,15,1642,1.1842769563649478,,1396,1377
ta19,20,15,1597,1.1989489489489489,1332.0,1332,1332
ta20,20,15,1576,1.1691394658753709,1348.0,1348,1348
ta21,20,20,1990,1.2119366626065773,1642.0,1642,1642
ta22,20,20,1861,1.177475482442265,,1600,1561
ta23,20,20,1872,1.217560975609756,,1557,1518
ta24,20,20,1868,1.1362530413625305,1644.0,1644,1644
ta25,20,20,1874,1.188709165873771,,1595,1558
ta26,20,20,1941,1.2003710575139146,,1643,1591
ta27,20,20,1914,1.148859543817527,,1680,1652
ta28,20,20,1866,1.1640673736743605,1603.0,1603,1603
ta29,20,20,1934,1.2095059412132583,,1625,1573
ta30,20,20,1855,1.1956171446986787,,1584,1519
ta31,30,15,2063,1.1695011337868482,1764.0,1764,1764
ta32,30,15,2117,1.1899943788645306,,1784,1774
ta33,30,15,2203,1.2345194732418043,,1791,1778
ta34,30,15,2072,1.1331692644243916,,1829,1828
ta35,30,15,2196,1.094170403587444,2007.0,2007,2007
ta36,30,15,2080,1.1434854315557998,1819.0,1819,1819
ta37,30,15,2045,1.1547148503670244,1771.0,1771,1771
ta38,30,15,1997,1.1936640765092648,1673.0,1673,1673
ta39,30,15,2070,1.1532033426183843,1795.0,1795,1795
ta40,30,15,2025,1.2198795180722892,,1669,1651
ta41,30,20,2507,1.2820250575300434,,2005,1906
ta42,30,20,2269,1.1876472127715259,,1937,1884
ta43,30,20,2254,1.2333789329685363,,1846,1809
ta44,30,20,2377,1.2105933282403871,,1979,1948
ta45,30,20,2366,1.1838879159369526,,2000,1997
ta46,30,20,2337,1.1800050492299925,,2004,1957
ta47,30,20,2215,1.1985930735930737,,1889,1807
ta48,30,20,2369,1.2309690828786697,,1937,1912
ta49,30,20,2296,1.177737881508079,,1968,1931
ta50,30,20,2347,1.249733759318424,,1923,1833
ta51,50,15,3347,1.2126811594202898,2760.0,2760,2760
ta52,50,15,3100,1.1248185776487662,2756.0,2756,2756
ta53,50,15,3041,1.119249171880751,2717.0,2717,2717
ta54,50,15,3050,1.074321944346601,2839.0,2839,2839
ta55,50,15,3079,1.1493094438223217,2679.0,2679,2679
ta56,50,15,3147,1.1316073354908307,2781.0,2781,2781
ta57,50,15,3250,1.1043153244988106,2943.0,2943,2943
ta58,50,15,3239,1.1227036395147314,2885.0,2885,2885
ta59,50,15,3035,1.143126177024482,2655.0,2655,2655
ta60,50,15,3019,1.1087036356959237,2723.0,2723,2723
ta61,50,20,3211,1.1195955369595536,2868.0,2868,2868
ta62,50,20,3246,1.1314046706169396,2869.0,2869,2869
ta63,50,20,3095,1.1234119782214156,2755.0,2755,2755
ta64,50,20,3031,1.121761658031088,2702.0,2702,2702
ta65,50,20,3247,1.1915596330275229,2725.0,2725,2725
ta66,50,20,3189,1.1209138840070298,2845.0,2845,2845
ta67,50,20,3227,1.142300884955752,2825.0,2825,2825
ta68,50,20,3040,1.0919540229885059,2784.0,2784,2784
ta69,50,20,3486,1.135135135135135,3071.0,3071,3071
ta70,50,20,3528,1.1779632721202002,2995.0,2995,2995
ta71,100,20,6167,1.1286603221083455,5464.0,5464,5464
ta72,100,20,5700,1.1001737116386798,5181.0,5181,5181
ta73,100,20,5983,1.0745330459770115,5568.0,5568,5568
ta74,100,20,5560,1.0413935193856527,5339.0,5339,5339
ta75,100,20,5990,1.1109050445103859,5392.0,5392,5392
ta76,100,20,5728,1.072257581430176,5342.0,5342,5342
ta77,100,20,5957,1.095842531272995,5436.0,5436,5436
ta78,100,20,5808,1.0767519466073414,5394.0,5394,5394
ta79,100,20,5664,1.057110862262038,5358.0,5358,5358
ta80,100,20,5783,1.1157630715801659,5183.0,5183,5183
